ip,appears_as_source,appears_as_dest,total_events,total_attacks,unique_attack_families
199.255.32.35,True,True,7,0.0,1
23.208.159.99,True,True,7,0.0,1
104.16.247.204,True,True,7,0.0,1
13.107.5.88,False,True,7,0.0,1
13.107.3.128,False,True,7,0.0,1
34.193.205.158,True,True,7,0.0,1
35.186.202.217,True,True,7,0.0,1
23.199.171.218,True,True,7,0.0,1
54.172.153.61,True,True,7,0.0,1
64.95.32.62,True,True,7,0.0,1
27.221.30.47,True,True,7,0.0,1
42.123.102.80,True,True,7,0.0,1
52.6.206.34,True,True,7,0.0,1
213.180.193.131,True,True,7,0.0,1
52.25.162.3,True,True,7,0.0,1
52.23.221.129,False,True,7,0.0,1
199.255.32.154,True,True,7,0.0,1
2.23.104.248,True,True,7,0.0,1
52.22.170.157,True,True,7,0.0,1
165.254.114.32,True,True,7,0.0,1
23.208.104.180,True,True,7,0.0,1
85.25.65.20,True,True,7,0.0,1
52.201.2.44,True,True,7,0.0,1
52.6.45.49,True,True,7,0.0,1
107.170.119.98,True,True,7,0.0,1
173.222.142.186,True,True,7,0.0,1
54.239.28.90,True,True,7,0.0,1
174.37.231.137,True,True,7,0.0,1
51.254.79.20,True,True,7,0.0,1
23.4.112.73,True,True,7,0.0,1
23.199.172.49,True,True,7,0.0,1
23.199.171.72,True,True,7,0.0,1
91.195.49.243,True,True,7,0.0,1
63.137.42.243,True,True,7,0.0,1
54.231.40.162,True,True,7,0.0,1
23.65.234.7,True,True,7,0.0,1
34.202.207.125,True,True,7,0.0,1
34.252.33.217,True,True,7,0.0,1
52.21.20.175,True,True,7,0.0,1
52.21.172.68,True,True,7,0.0,1
104.16.83.211,True,True,7,0.0,1
104.16.81.211,True,True,7,0.0,1
104.16.77.166,True,True,7,0.0,1
52.68.111.108,True,True,7,0.0,1
34.200.92.85,True,True,7,0.0,1
34.200.73.118,True,True,7,0.0,1
23.199.197.148,True,True,7,0.0,1
54.64.221.232,True,True,7,0.0,1
46.4.104.227,True,True,7,0.0,1
104.20.56.219,True,True,7,0.0,1
52.84.7.184,True,True,7,0.0,1
35.156.90.132,True,True,7,0.0,1
104.88.23.183,True,True,7,0.0,1
184.73.167.69,True,True,7,0.0,1
69.46.27.155,True,True,7,0.0,1
54.72.181.150,True,True,7,0.0,1
104.25.168.114,True,True,7,0.0,1
81.0.212.200,True,True,7,0.0,1
52.21.44.210,True,True,7,0.0,1
54.230.51.80,True,True,7,0.0,1
34.201.183.176,True,True,7,0.0,1
199.15.226.67,True,True,7,0.0,1
52.84.145.91,True,True,7,0.0,1
104.18.63.224,True,True,7,0.0,1
193.36.45.15,True,True,7,0.0,1
52.216.225.48,True,True,7,0.0,1
23.205.26.97,True,True,7,0.0,1
54.86.232.173,True,True,7,0.0,1
23.208.107.171,True,True,7,0.0,1
104.88.101.125,True,True,7,0.0,1
104.80.89.49,True,True,7,0.0,1
212.45.97.31,True,False,7,0.0,1
212.180.241.224,True,True,7,0.0,1
54.236.194.99,True,True,7,0.0,1
104.118.223.139,True,True,7,0.0,1
52.202.77.112,True,True,7,0.0,1
54.225.120.197,True,True,7,0.0,1
54.225.107.181,True,True,7,0.0,1
52.216.225.107,True,True,7,0.0,1
104.88.12.40,True,True,7,0.0,1
104.244.42.129,True,True,7,0.0,1
54.89.140.241,True,True,7,0.0,1
74.217.63.57,True,True,7,0.0,1
74.217.63.64,True,True,7,0.0,1
158.69.116.27,True,True,7,0.0,1
104.20.9.57,True,True,7,0.0,1
104.28.31.20,True,True,7,0.0,1
54.231.32.115,True,True,7,0.0,1
23.207.24.147,True,True,7,0.0,1
81.19.89.12,True,True,7,0.0,1
107.22.189.101,True,True,7,0.0,1
52.69.52.238,True,True,7,0.0,1
54.172.191.221,True,True,7,0.0,1
52.73.154.84,True,True,7,0.0,1
146.20.128.149,True,True,7,0.0,1
23.23.99.109,True,True,7,0.0,1
52.216.80.59,True,True,7,0.0,1
104.76.111.154,True,True,7,0.0,1
140.205.134.25,True,True,7,0.0,1
14.215.92.19,True,True,7,0.0,1
14.18.201.48,True,True,7,0.0,1
157.56.77.141,True,True,7,0.0,1
157.55.240.89,False,True,7,0.0,1
193.104.219.49,True,True,7,0.0,1
192.99.233.94,True,True,7,0.0,1
193.203.32.14,True,True,7,0.0,1
141.92.96.30,True,True,7,0.0,1
211.99.188.207,True,True,7,0.0,1
64.74.126.11,True,True,7,0.0,1
50.19.240.228,True,True,7,0.0,1
52.208.126.152,True,True,7,0.0,1
52.21.140.69,True,True,7,0.0,1
78.46.38.211,True,True,7,0.0,1
54.210.138.22,True,True,7,0.0,1
52.216.65.3,True,True,7,0.0,1
140.205.35.15,True,True,7,0.0,1
116.10.187.207,True,True,7,0.0,1
192.95.33.174,True,True,7,0.0,1
192.99.16.7,True,True,7,0.0,1
52.86.71.216,True,True,7,0.0,1
209.85.225.171,True,True,7,0.0,1
52.72.169.86,True,True,7,0.0,1
35.185.57.166,True,True,7,0.0,1
72.246.43.18,True,True,7,0.0,1
151.101.21.54,True,True,7,0.0,1
34.196.197.217,True,True,7,0.0,1
146.20.132.194,True,True,7,0.0,1
52.216.80.88,True,True,7,0.0,1
5.79.102.218,True,True,7,0.0,1
52.84.63.206,True,True,7,0.0,1
98.138.81.72,True,True,7,0.0,1
64.95.32.27,True,True,7,0.0,1
98.158.62.103,True,True,7,0.0,1
98.158.62.102,True,True,7,0.0,1
54.175.191.120,True,True,7,0.0,1
34.224.149.197,True,True,7,0.0,1
210.160.193.173,True,True,7,0.0,1
77.88.55.66,True,True,7,0.0,1
52.216.64.144,True,True,7,0.0,1
23.33.165.177,True,True,7,0.0,1
151.101.65.130,True,True,7,0.0,1
52.216.32.115,True,True,7,0.0,1
54.214.24.254,True,True,7,0.0,1
123.6.7.32,True,True,7,0.0,1
54.165.124.205,True,True,7,0.0,1
172.217.7.170,True,True,7,0.0,1
172.217.29.195,False,True,7,0.0,1
54.192.36.249,True,True,7,0.0,1
104.94.252.68,True,True,7,0.0,1
52.216.0.3,True,True,7,0.0,1
52.52.191.235,True,True,7,0.0,1
172.217.7.142,True,True,7,0.0,1
219.93.37.115,True,True,7,0.0,1
52.84.40.61,True,True,7,0.0,1
104.95.5.43,True,True,7,0.0,1
146.20.133.140,True,True,7,0.0,1
104.196.129.201,True,True,7,0.0,1
54.243.104.46,True,True,7,0.0,1
54.192.36.232,True,True,7,0.0,1
5.79.102.231,True,True,7,0.0,1
101.102.235.200,True,True,6,0.0,1
23.46.145.199,True,True,6,0.0,1
50.22.46.105,True,True,6,0.0,1
50.22.46.102,False,True,6,0.0,1
23.48.159.120,False,True,6,0.0,1
50.19.212.20,True,True,6,0.0,1
23.46.61.31,True,True,6,0.0,1
23.46.61.17,True,True,6,0.0,1
104.16.64.226,True,True,6,0.0,1
54.248.125.11,True,True,6,0.0,1
52.84.62.155,True,True,6,0.0,1
101.79.211.171,False,True,6,0.0,1
34.205.86.36,False,True,6,0.0,1
54.250.123.68,True,True,6,0.0,1
52.207.66.254,True,True,6,0.0,1
52.84.63.117,True,True,6,0.0,1
52.84.57.71,True,True,6,0.0,1
52.84.57.96,True,True,6,0.0,1
52.84.6.98,True,True,6,0.0,1
66.235.128.36,True,True,6,0.0,1
125.211.204.155,True,True,6,0.0,1
23.46.60.214,False,True,6,0.0,1
23.203.71.152,True,True,6,0.0,1
92.123.114.30,True,True,6,0.0,1
54.88.226.64,True,True,6,0.0,1
54.88.26.164,True,True,6,0.0,1
54.89.122.169,True,True,6,0.0,1
54.89.136.60,True,True,6,0.0,1
54.230.50.169,True,True,6,0.0,1
52.209.184.60,True,True,6,0.0,1
211.138.122.200,True,True,6,0.0,1
52.7.153.175,True,True,6,0.0,1
210.210.179.94,True,True,6,0.0,1
107.20.86.63,True,True,6,0.0,1
54.175.55.210,True,True,6,0.0,1
54.178.210.26,True,True,6,0.0,1
173.241.250.143,True,True,6,0.0,1
31.186.87.219,True,True,6,0.0,1
52.15.228.17,True,True,6,0.0,1
52.15.240.136,True,True,6,0.0,1
52.15.56.118,True,True,6,0.0,1
52.15.84.1,True,True,6,0.0,1
52.15.90.241,True,True,6,0.0,1
23.211.81.20,True,True,6,0.0,1
34.205.192.190,True,True,6,0.0,1
52.17.193.183,True,True,6,0.0,1
72.246.43.35,True,True,6,0.0,1
104.152.142.69,True,True,6,0.0,1
35.185.78.150,True,True,6,0.0,1
52.72.177.126,True,True,6,0.0,1
52.72.194.234,True,True,6,0.0,1
88.212.243.76,True,True,6,0.0,1
54.236.90.38,True,True,6,0.0,1
146.20.129.16,True,True,6,0.0,1
146.20.129.160,True,True,6,0.0,1
23.210.84.153,True,True,6,0.0,1
107.191.119.206,False,True,6,0.0,1
52.7.211.31,True,True,6,0.0,1
52.7.224.124,True,True,6,0.0,1
52.7.235.239,True,True,6,0.0,1
173.195.214.216,False,True,6,0.0,1
210.73.222.180,True,True,6,0.0,1
52.69.49.169,True,True,6,0.0,1
52.72.208.86,True,True,6,0.0,1
52.72.246.134,True,True,6,0.0,1
52.72.26.169,False,True,6,0.0,1
54.173.61.237,True,True,6,0.0,1
54.174.146.176,True,True,6,0.0,1
174.35.73.149,False,True,6,0.0,1
54.173.198.82,True,True,6,0.0,1
54.173.239.195,True,True,6,0.0,1
209.205.216.234,True,True,6,0.0,1
31.13.80.37,True,True,6,0.0,1
211.99.188.203,True,True,6,0.0,1
212.124.124.107,True,True,6,0.0,1
212.129.18.33,True,True,6,0.0,1
107.20.136.144,True,True,6,0.0,1
107.20.144.20,True,True,6,0.0,1
52.68.47.105,True,True,6,0.0,1
52.68.75.183,True,True,6,0.0,1
52.73.195.207,True,True,6,0.0,1
52.73.204.116,True,True,6,0.0,1
70.42.146.143,True,True,6,0.0,1
54.173.30.87,True,True,6,0.0,1
174.35.73.201,True,True,6,0.0,1
23.217.32.120,True,True,6,0.0,1
52.71.70.58,True,True,6,0.0,1
94.100.180.38,True,True,6,0.0,1
94.100.184.188,False,True,6,0.0,1
94.182.146.186,False,True,6,0.0,1
94.199.251.101,True,True,6,0.0,1
94.23.28.127,True,True,6,0.0,1
40.136.60.96,True,True,6,0.0,1
54.183.139.192,True,True,6,0.0,1
134.170.53.29,True,True,6,0.0,1
146.20.133.173,True,True,6,0.0,1
54.238.194.140,True,True,6,0.0,1
64.95.32.33,True,True,6,0.0,1
52.19.174.0,True,True,6,0.0,1
146.20.129.169,True,True,6,0.0,1
146.20.133.54,True,True,6,0.0,1
146.20.133.79,True,True,6,0.0,1
146.20.133.94,True,True,6,0.0,1
52.69.174.117,True,True,6,0.0,1
52.69.214.36,True,True,6,0.0,1
52.68.190.255,True,True,6,0.0,1
52.68.222.83,True,True,6,0.0,1
213.155.156.184,True,True,6,0.0,1
212.224.124.70,False,True,6,0.0,1
212.42.83.21,True,True,6,0.0,1
213.155.156.185,True,True,6,0.0,1
213.155.156.188,True,True,6,0.0,1
52.6.92.48,True,True,6,0.0,1
107.22.230.44,True,True,6,0.0,1
209.204.230.134,False,True,6,0.0,1
208.92.238.66,True,True,6,0.0,1
52.73.64.166,True,True,6,0.0,1
107.23.208.43,True,True,6,0.0,1
64.95.32.41,True,True,6,0.0,1
213.134.65.14,True,True,6,0.0,1
212.83.140.214,True,True,6,0.0,1
72.246.43.8,True,True,6,0.0,1
173.222.34.50,False,True,6,0.0,1
54.183.37.45,True,True,6,0.0,1
173.194.74.157,True,True,6,0.0,1
134.170.104.154,True,True,6,0.0,1
52.6.166.244,True,True,6,0.0,1
40.77.226.220,False,True,6,0.0,1
173.222.142.113,True,True,6,0.0,1
34.199.154.183,True,True,6,0.0,1
34.199.156.137,True,True,6,0.0,1
64.95.32.52,True,True,6,0.0,1
64.95.32.61,True,True,6,0.0,1
4.16.75.78,True,True,6,0.0,1
52.74.200.149,True,True,6,0.0,1
108.161.187.71,True,True,6,0.0,1
107.154.75.230,True,True,6,0.0,1
52.6.42.28,True,True,6,0.0,1
52.6.70.163,True,True,6,0.0,1
52.6.73.190,True,True,6,0.0,1
52.6.74.111,True,True,6,0.0,1
213.155.156.166,False,True,6,0.0,1
50.17.190.122,False,True,6,0.0,1
52.196.65.18,True,True,6,0.0,1
52.193.122.128,True,True,6,0.0,1
52.193.134.61,True,True,6,0.0,1
52.6.100.227,True,True,6,0.0,1
104.16.61.226,True,True,6,0.0,1
23.5.90.130,True,True,6,0.0,1
23.50.124.200,True,True,6,0.0,1
23.48.156.119,True,True,6,0.0,1
23.48.156.49,True,True,6,0.0,1
52.15.211.182,True,True,6,0.0,1
208.81.233.33,True,True,6,0.0,1
148.251.158.105,False,True,6,0.0,1
104.196.216.15,True,True,6,0.0,1
88.212.234.127,True,True,6,0.0,1
23.5.80.170,True,True,6,0.0,1
35.185.239.166,False,True,6,0.0,1
52.58.156.59,True,True,6,0.0,1
42.120.147.2,True,True,6,0.0,1
52.8.151.244,True,True,6,0.0,1
52.8.192.235,True,True,6,0.0,1
208.43.229.186,False,True,6,0.0,1
208.46.17.41,True,True,6,0.0,1
107.23.242.160,True,True,6,0.0,1
52.8.237.67,True,True,6,0.0,1
52.6.128.1,True,True,6,0.0,1
52.6.128.127,True,True,6,0.0,1
54.191.102.219,True,True,6,0.0,1
213.239.222.29,True,True,6,0.0,1
23.50.71.248,True,True,6,0.0,1
50.16.250.243,True,True,6,0.0,1
50.17.160.12,True,True,6,0.0,1
148.251.217.245,False,True,6,0.0,1
52.197.152.224,True,True,6,0.0,1
40.84.189.107,True,True,6,0.0,1
176.32.100.229,True,True,6,0.0,1
208.82.7.22,True,True,6,0.0,1
136.243.131.39,True,True,6,0.0,1
136.243.137.66,True,True,6,0.0,1
173.194.131.74,True,True,6,0.0,1
72.247.141.253,True,True,6,0.0,1
106.11.92.14,True,True,6,0.0,1
52.55.1.6,True,True,6,0.0,1
216.38.80.81,False,True,6,0.0,1
52.55.3.223,True,True,6,0.0,1
52.55.64.138,True,True,6,0.0,1
216.151.219.91,False,True,6,0.0,1
107.151.3.107,True,True,6,0.0,1
173.193.144.5,False,True,6,0.0,1
216.58.201.174,True,True,6,0.0,1
216.58.204.14,True,True,6,0.0,1
216.58.208.67,True,True,6,0.0,1
52.54.183.240,True,True,6,0.0,1
52.54.184.92,False,True,6,0.0,1
52.54.213.208,True,True,6,0.0,1
42.236.126.142,True,True,6,0.0,1
23.222.23.169,True,True,6,0.0,1
23.217.49.147,True,True,6,0.0,1
52.8.81.95,True,True,6,0.0,1
208.185.50.45,True,True,6,0.0,1
208.185.50.46,True,True,6,0.0,1
52.8.247.149,True,True,6,0.0,1
42.81.4.45,True,True,6,0.0,1
148.251.196.46,False,True,6,0.0,1
217.69.139.14,False,True,6,0.0,1
104.97.88.176,True,True,6,0.0,1
72.247.71.7,True,True,6,0.0,1
104.97.138.22,True,True,6,0.0,1
217.13.68.251,True,True,6,0.0,1
54.192.36.149,True,True,6,0.0,1
52.84.135.212,True,True,6,0.0,1
208.100.17.173,False,True,6,0.0,1
65.152.202.176,True,True,6,0.0,1
52.54.237.5,True,True,6,0.0,1
52.196.133.84,True,True,6,0.0,1
148.251.11.72,True,True,6,0.0,1
54.235.106.104,True,True,6,0.0,1
149.202.74.47,True,True,6,0.0,1
23.21.212.222,True,True,6,0.0,1
52.198.10.100,True,True,6,0.0,1
52.52.191.197,True,True,6,0.0,1
218.107.196.242,True,True,6,0.0,1
64.151.126.118,True,True,6,0.0,1
136.243.15.152,True,True,6,0.0,1
54.165.75.214,True,True,6,0.0,1
176.34.108.120,True,True,6,0.0,1
54.165.192.208,True,True,6,0.0,1
34.192.19.190,False,True,6,0.0,1
23.219.233.248,True,True,6,0.0,1
23.21.249.86,True,True,6,0.0,1
54.234.186.114,False,True,6,0.0,1
54.76.83.107,True,True,6,0.0,1
54.77.114.85,True,True,6,0.0,1
23.21.165.8,True,True,6,0.0,1
172.217.7.226,True,True,6,0.0,1
219.127.237.66,True,True,6,0.0,1
95.163.94.218,False,True,6,0.0,1
95.163.95.118,True,True,6,0.0,1
54.192.36.23,True,True,6,0.0,1
172.217.6.209,True,True,6,0.0,1
23.222.23.45,True,True,6,0.0,1
54.241.7.248,True,True,6,0.0,1
104.130.3.107,True,True,6,0.0,1
104.196.37.199,True,True,6,0.0,1
23.52.146.130,True,True,6,0.0,1
23.50.125.210,True,True,6,0.0,1
23.50.64.127,True,True,6,0.0,1
172.217.7.194,True,True,6,0.0,1
23.53.114.207,True,True,6,0.0,1
136.243.7.47,True,True,6,0.0,1
63.251.88.57,True,True,6,0.0,1
219.93.37.98,True,True,6,0.0,1
222.230.178.21,True,True,6,0.0,1
54.192.36.240,True,True,6,0.0,1
172.217.3.40,True,True,6,0.0,1
35.185.83.27,True,True,6,0.0,1
52.14.39.34,True,True,6,0.0,1
52.14.62.64,True,True,6,0.0,1
52.50.52.103,True,True,6,0.0,1
52.51.27.98,True,True,6,0.0,1
222.122.210.79,True,True,6,0.0,1
23.8.100.19,True,True,6,0.0,1
23.53.112.11,True,True,6,0.0,1
23.53.113.190,True,True,6,0.0,1
54.81.107.149,True,True,6,0.0,1
88.198.33.189,True,True,6,0.0,1
88.198.47.102,True,True,6,0.0,1
35.185.1.218,True,True,6,0.0,1
172.217.2.109,True,True,6,0.0,1
88.208.4.193,True,True,6,0.0,1
172.217.10.145,True,True,6,0.0,1
176.34.231.11,True,True,6,0.0,1
176.34.255.13,True,True,6,0.0,1
206.221.178.170,True,True,6,0.0,1
207.109.221.136,True,True,6,0.0,1
104.107.7.181,True,True,6,0.0,1
88.208.4.251,True,True,6,0.0,1
52.2.117.3,True,True,6,0.0,1
52.5.109.177,True,True,6,0.0,1
222.73.100.26,True,True,6,0.0,1
52.5.254.117,False,True,6,0.0,1
52.5.189.119,True,True,6,0.0,1
222.186.172.87,True,True,6,0.0,1
222.186.172.93,True,True,6,0.0,1
52.45.42.86,False,True,6,0.0,1
52.5.144.65,True,True,6,0.0,1
52.48.219.221,True,True,6,0.0,1
52.48.232.6,True,True,6,0.0,1
63.251.19.6,True,True,6,0.0,1
65.39.197.204,True,True,6,0.0,1
65.39.197.205,True,True,6,0.0,1
54.164.226.139,True,True,6,0.0,1
205.197.3.8,True,True,6,0.0,1
207.109.221.235,True,True,6,0.0,1
23.1.136.230,True,True,6,0.0,1
136.243.95.176,True,True,6,0.0,1
63.251.24.70,False,True,6,0.0,1
136.243.42.207,True,True,6,0.0,1
136.243.7.46,True,True,6,0.0,1
54.192.36.253,True,True,6,0.0,1
52.45.128.62,True,True,6,0.0,1
52.45.158.144,True,True,6,0.0,1
52.44.188.87,True,True,6,0.0,1
52.84.143.139,True,True,6,0.0,1
205.217.167.18,True,True,6,0.0,1
205.218.48.203,True,True,6,0.0,1
178.250.2.75,False,True,6,0.0,1
65.52.108.206,False,True,6,0.0,1
52.84.143.186,True,True,6,0.0,1
108.174.10.19,True,True,6,0.0,1
137.74.1.65,True,True,6,0.0,1
104.152.141.97,True,True,6,0.0,1
104.152.142.68,False,True,6,0.0,1
54.192.36.87,True,True,6,0.0,1
54.192.36.5,True,True,6,0.0,1
136.243.87.194,True,True,6,0.0,1
104.90.60.254,True,True,6,0.0,1
104.90.89.164,True,True,6,0.0,1
104.90.89.181,True,True,6,0.0,1
104.90.89.233,True,True,6,0.0,1
23.192.35.97,True,True,6,0.0,1
23.192.59.119,True,True,6,0.0,1
54.68.191.215,True,True,6,0.0,1
146.20.129.212,True,True,6,0.0,1
205.251.251.126,True,True,6,0.0,1
52.84.143.150,True,True,6,0.0,1
52.84.143.158,True,True,6,0.0,1
178.33.228.115,True,True,6,0.0,1
52.45.167.47,True,True,6,0.0,1
52.2.196.243,False,True,6,0.0,1
23.208.91.89,True,True,6,0.0,1
52.2.216.208,True,True,6,0.0,1
169.54.33.195,False,True,6,0.0,1
172.217.0.234,True,True,6,0.0,1
180.148.171.23,False,True,6,0.0,1
69.172.200.235,True,True,6,0.0,1
109.201.130.58,True,True,6,0.0,1
146.20.128.66,False,True,6,0.0,1
146.20.128.82,True,True,6,0.0,1
146.20.128.86,True,True,6,0.0,1
54.231.73.59,True,True,6,0.0,1
54.231.81.27,True,True,6,0.0,1
50.16.246.57,True,True,6,0.0,1
17.171.43.55,False,True,6,0.0,1
52.44.214.48,True,True,6,0.0,1
52.44.228.255,True,True,6,0.0,1
23.192.33.103,True,True,6,0.0,1
23.111.8.72,False,True,6,0.0,1
23.73.214.49,True,True,6,0.0,1
52.44.151.48,True,True,6,0.0,1
52.44.168.204,True,True,6,0.0,1
91.213.146.11,True,True,6,0.0,1
52.84.143.235,True,True,6,0.0,1
52.84.143.237,True,True,6,0.0,1
180.97.17.24,True,True,6,0.0,1
54.152.73.224,True,True,6,0.0,1
183.79.187.141,True,True,6,0.0,1
34.198.184.115,True,True,6,0.0,1
95.154.251.133,False,True,6,0.0,1
23.23.161.17,True,True,6,0.0,1
23.194.104.203,True,True,6,0.0,1
52.44.103.108,True,True,6,0.0,1
52.44.104.170,True,True,6,0.0,1
169.54.33.194,True,True,6,0.0,1
104.196.99.8,False,True,6,0.0,1
104.197.220.91,True,True,6,0.0,1
23.194.108.29,True,True,6,0.0,1
34.199.96.50,True,True,6,0.0,1
34.200.168.147,True,True,6,0.0,1
54.67.25.88,True,True,6,0.0,1
146.20.133.110,True,True,6,0.0,1
54.243.187.190,True,True,6,0.0,1
54.243.37.122,True,True,6,0.0,1
54.243.163.20,True,True,6,0.0,1
23.23.155.96,True,True,6,0.0,1
38.93.140.8,True,True,6,0.0,1
4.16.74.142,True,True,6,0.0,1
169.54.33.178,True,True,6,0.0,1
46.105.199.2,True,True,6,0.0,1
23.76.194.31,True,True,6,0.0,1
169.54.33.202,True,True,6,0.0,1
38.69.238.91,True,True,6,0.0,1
109.236.84.136,False,True,6,0.0,1
109.236.92.166,False,True,6,0.0,1
109.248.237.52,False,True,6,0.0,1
52.84.143.246,True,True,6,0.0,1
204.79.197.203,True,True,6,0.0,1
204.93.43.11,True,True,6,0.0,1
52.84.143.206,True,True,6,0.0,1
54.65.184.11,True,True,6,0.0,1
169.55.111.99,True,True,6,0.0,1
23.194.109.148,True,True,6,0.0,1
23.194.109.167,False,True,6,0.0,1
74.118.186.129,True,True,6,0.0,1
104.88.96.53,True,True,6,0.0,1
91.211.156.128,True,True,6,0.0,1
149.56.241.99,False,True,6,0.0,1
54.83.186.252,True,True,6,0.0,1
54.152.116.253,True,True,6,0.0,1
184.172.206.44,False,True,6,0.0,1
184.173.125.210,False,True,6,0.0,1
204.246.169.139,True,True,6,0.0,1
204.2.255.230,True,True,6,0.0,1
52.84.143.27,True,True,6,0.0,1
52.84.143.33,True,True,6,0.0,1
52.84.143.40,True,True,6,0.0,1
52.84.143.45,True,True,6,0.0,1
45.79.100.124,False,True,6,0.0,1
52.4.233.17,True,True,6,0.0,1
52.4.244.21,True,True,6,0.0,1
104.88.94.64,True,True,6,0.0,1
74.120.148.202,False,True,6,0.0,1
169.45.91.216,True,True,6,0.0,1
169.54.33.171,True,True,6,0.0,1
169.54.178.218,True,True,6,0.0,1
23.208.77.207,True,True,6,0.0,1
52.84.143.56,True,True,6,0.0,1
52.84.143.57,True,True,6,0.0,1
184.173.164.235,False,True,6,0.0,1
54.149.14.47,True,True,6,0.0,1
54.149.32.142,True,True,6,0.0,1
65.52.108.27,False,True,6,0.0,1
204.13.197.89,True,True,6,0.0,1
111.108.184.201,True,True,6,0.0,1
54.152.39.193,True,True,6,0.0,1
54.192.37.199,True,True,6,0.0,1
23.208.76.138,True,True,6,0.0,1
149.56.241.129,True,True,6,0.0,1
23.194.142.61,True,True,6,0.0,1
138.201.10.134,True,True,6,0.0,1
169.54.129.18,True,True,6,0.0,1
168.62.48.183,True,True,6,0.0,1
88.99.56.47,True,True,6,0.0,1
52.14.149.127,True,True,6,0.0,1
52.39.23.18,True,True,6,0.0,1
23.208.217.74,True,True,6,0.0,1
52.31.65.55,False,True,6,0.0,1
52.20.214.180,True,True,6,0.0,1
52.200.100.92,True,True,6,0.0,1
52.4.127.163,True,True,6,0.0,1
23.194.121.49,True,True,6,0.0,1
23.194.140.10,False,True,6,0.0,1
23.194.141.191,True,True,6,0.0,1
52.4.189.130,True,True,6,0.0,1
169.45.179.107,True,True,6,0.0,1
167.114.216.37,False,True,6,0.0,1
167.114.216.7,False,True,6,0.0,1
167.114.241.166,True,True,6,0.0,1
167.114.35.249,True,True,6,0.0,1
63.245.213.22,False,True,6,0.0,1
104.88.86.189,True,True,6,0.0,1
13.65.208.68,False,True,6,0.0,1
13.68.88.129,False,True,6,0.0,1
65.55.252.71,False,True,6,0.0,1
34.192.87.85,True,True,6,0.0,1
204.12.68.88,False,True,6,0.0,1
52.32.183.139,True,True,6,0.0,1
23.194.141.136,True,True,6,0.0,1
23.194.180.165,True,True,6,0.0,1
52.33.122.87,True,True,6,0.0,1
52.200.179.36,True,True,6,0.0,1
52.3.92.180,False,True,6,0.0,1
34.192.244.185,True,True,6,0.0,1
38.69.238.64,True,True,6,0.0,1
13.59.134.116,True,True,6,0.0,1
13.59.36.70,True,True,6,0.0,1
66.102.255.40,True,True,6,0.0,1
66.110.98.209,True,True,6,0.0,1
52.91.75.137,True,True,6,0.0,1
167.114.35.7,True,True,6,0.0,1
167.114.119.127,False,True,6,0.0,1
104.155.155.178,True,True,6,0.0,1
23.194.181.149,True,True,6,0.0,1
52.200.116.219,True,True,6,0.0,1
52.20.248.202,True,True,6,0.0,1
23.59.235.225,True,True,6,0.0,1
74.121.140.171,False,True,6,0.0,1
203.205.158.24,False,True,6,0.0,1
203.205.151.242,False,True,6,0.0,1
203.205.158.11,True,True,6,0.0,1
52.1.68.112,False,True,6,0.0,1
52.84.143.91,True,True,6,0.0,1
74.121.140.179,False,True,6,0.0,1
63.238.216.16,True,True,6,0.0,1
54.192.37.94,True,True,6,0.0,1
52.3.98.199,False,True,6,0.0,1
52.3.214.237,True,True,6,0.0,1
52.3.35.5,False,True,6,0.0,1
23.208.24.82,False,True,6,0.0,1
54.84.24.27,True,True,6,0.0,1
54.84.36.52,True,True,6,0.0,1
52.200.165.180,True,True,6,0.0,1
52.29.165.18,True,True,6,0.0,1
23.66.251.70,True,True,6,0.0,1
34.224.184.0,False,True,6,0.0,1
34.205.224.10,True,True,6,0.0,1
34.205.235.168,True,True,6,0.0,1
68.71.216.102,True,True,6,0.0,1
112.140.42.135,True,True,6,0.0,1
112.140.42.142,True,True,6,0.0,1
52.91.92.102,False,True,6,0.0,1
54.192.38.53,True,True,6,0.0,1
54.192.48.110,True,True,6,0.0,1
54.192.48.125,True,True,6,0.0,1
23.195.246.59,True,True,6,0.0,1
23.195.252.43,True,True,6,0.0,1
23.195.253.106,True,True,6,0.0,1
104.88.83.114,True,True,6,0.0,1
46.229.145.1,True,True,6,0.0,1
165.254.34.242,True,True,6,0.0,1
35.158.4.85,True,True,6,0.0,1
35.160.220.137,True,True,6,0.0,1
35.157.52.233,True,True,6,0.0,1
104.88.83.78,True,True,6,0.0,1
104.20.18.4,True,True,6,0.0,1
54.192.48.201,True,True,6,0.0,1
52.91.119.132,True,True,6,0.0,1
184.29.174.203,True,True,6,0.0,1
54.231.49.8,True,True,6,0.0,1
54.85.144.64,True,True,6,0.0,1
54.85.146.140,True,True,6,0.0,1
52.200.235.20,True,True,6,0.0,1
52.200.245.89,True,True,6,0.0,1
52.29.102.229,True,True,6,0.0,1
23.208.168.114,True,True,6,0.0,1
52.22.237.173,True,True,6,0.0,1
203.133.166.24,True,True,6,0.0,1
203.133.172.30,True,True,6,0.0,1
35.190.130.252,False,True,6,0.0,1
34.198.55.221,True,True,6,0.0,1
184.26.153.162,False,True,6,0.0,1
54.231.48.251,True,True,6,0.0,1
146.20.128.235,True,True,6,0.0,1
23.62.239.11,True,True,6,0.0,1
54.192.48.198,True,True,6,0.0,1
54.192.48.202,True,True,6,0.0,1
